feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,clor_val
0.2571429,0.2571429,0.25408036,0.2571429,0.25408036,0.2571429,0.2571429,0.25408036,0.2571429
0.2571429,0.2571429,0.25408036,0.2571429,0.25408036,0.25664583,0.25664583,0.25592673,0.2571429
0.2571429,0.2571429,0.25408036,0.25664583,0.25592673,0.26661658,0.2535372,0.2535372,0.25664583
0.25664583,0.25664583,0.25592673,0.26661658,0.2535372,0.2531815,0.25788814,0.24626082,0.2535372
0.26661658,0.2535372,0.2535372,0.2531815,0.24626082,0.2531815,0.24838433,0.24295299,0.25788814
0.2531815,0.25788814,0.24626082,0.2531815,0.24295299,0.2473111,0.24838433,0.24295299,0.24838433
0.2531815,0.24838433,0.24295299,0.2473111,0.24295299,0.2487667,0.2487667,0.2438757,0.24838433
0.2473111,0.24838433,0.24295299,0.2487667,0.2438757,0.2487667,0.25176457,0.2485281,0.2487667
0.2487667,0.2487667,0.2438757,0.2487667,0.2485281,0.25176457,0.2514843,0.25001624,0.25176457
0.2487667,0.25176457,0.2485281,0.25176457,0.25001624,0.2514843,0.2514843,0.25001624,0.2514843
0.25176457,0.2514843,0.25001624,0.2514843,0.25001624,0.2514843,0.2514843,0.25001624,0.2514843
0.2514843,0.2514843,0.25001624,0.2514843,0.25001624,0.24815528,0.25844163,0.2510961,0.2514843
0.2514843,0.2514843,0.25001624,0.24815528,0.2510961,0.2529222,0.25844163,0.2554182,0.25844163
0.24815528,0.25844163,0.2510961,0.2529222,0.2554182,0.2529222,0.25641885,0.25624016,0.25844163
0.2529222,0.25844163,0.2554182,0.2529222,0.25624016,0.25089115,0.266489,0.25624016,0.25641885
0.2529222,0.25641885,0.25624016,0.25089115,0.25624016,0.26481622,0.26481622,0.2586753,0.266489
0.25089115,0.266489,0.25624016,0.26481622,0.2586753,0.2566483,0.2566483,0.26101187,0.26481622
0.26481622,0.26481622,0.2586753,0.2566483,0.26101187,0.2566483,0.2566483,0.24967085,0.2566483
0.2566483,0.2566483,0.26101187,0.2566483,0.24967085,0.25506946,0.25506946,0.25172013,0.2566483
0.2566483,0.2566483,0.24967085,0.25506946,0.25172013,0.2664661,0.2546521,0.2546521,0.25506946
0.25506946,0.25506946,0.25172013,0.2664661,0.2546521,0.2664661,0.2546521,0.2546521,0.2546521
0.2530793,0.2530793,0.263212,0.2532477,0.2583697,0.24902444,0.24902444,0.25629303,0.24902444
0.2532477,0.24902444,0.2583697,0.24902444,0.25629303,0.2563882,0.2563882,0.25629303,0.24902444
0.24902444,0.24902444,0.25629303,0.2563882,0.25629303,0.26319522,0.25379196,0.25379196,0.2563882
0.2563882,0.2563882,0.25629303,0.26319522,0.25379196,0.2571429,0.25408036,0.25408036,0.25379196
0.26319522,0.25379196,0.25379196,0.2571429,0.25408036,0.2571429,0.25408036,0.25408036,0.25408036
0.2571429,0.25408036,0.25408036,0.2571429,0.25408036,0.2571429,0.25408036,0.25408036,0.25408036
0.2571429,0.25408036,0.25408036,0.2571429,0.25408036,0.25664583,0.25592673,0.25592673,0.25408036
0.2571429,0.25408036,0.25408036,0.25664583,0.25592673,0.2535372,0.2535372,0.24746239,0.25592673
0.25664583,0.25592673,0.25592673,0.2535372,0.24746239,0.25788814,0.24626082,0.24670425,0.2535372
0.2535372,0.2535372,0.24746239,0.25788814,0.24670425,0.24838433,0.24295299,0.24754386,0.24626082
0.25788814,0.24626082,0.24670425,0.24838433,0.24754386,0.24838433,0.24295299,0.24218656,0.24295299
0.24838433,0.24295299,0.24754386,0.24838433,0.24218656,0.2487667,0.2438757,0.2438757,0.24295299
0.24838433,0.24295299,0.24218656,0.2487667,0.2438757,0.25176457,0.2485281,0.2485281,0.2438757
0.2487667,0.2438757,0.2438757,0.25176457,0.2485281,0.2514843,0.25001624,0.25001624,0.2485281
0.25176457,0.2485281,0.2485281,0.2514843,0.25001624,0.2514843,0.25001624,0.25001624,0.25001624
0.2514843,0.25001624,0.25001624,0.2514843,0.25001624,0.2514843,0.25001624,0.25001624,0.25001624
0.2514843,0.25001624,0.25001624,0.2514843,0.25001624,0.25844163,0.2510961,0.2510961,0.25001624
0.2514843,0.25001624,0.25001624,0.25844163,0.2510961,0.25844163,0.2554182,0.2510961,0.2510961
0.25844163,0.2510961,0.2510961,0.25844163,0.2510961,0.25641885,0.25624016,0.25161526,0.2554182
0.25844163,0.2554182,0.2510961,0.25641885,0.25161526,0.266489,0.25624016,0.26524347,0.25624016
0.25641885,0.25624016,0.25161526,0.266489,0.26524347,0.26481622,0.2586753,0.2586753,0.25624016
0.266489,0.25624016,0.26524347,0.26481622,0.2586753,0.2566483,0.26101187,0.26101187,0.2586753
0.26481622,0.2586753,0.2586753,0.2566483,0.26101187,0.2566483,0.24967085,0.24967085,0.26101187
0.2566483,0.26101187,0.26101187,0.2566483,0.24967085,0.25506946,0.25172013,0.25172013,0.24967085
0.2566483,0.24967085,0.24967085,0.25506946,0.25172013,0.2546521,0.2546521,0.25172013,0.25172013
0.25506946,0.25172013,0.25172013,0.2546521,0.25172013,0.2546521,0.2546521,0.25172013,0.2546521
0.2530793,0.263212,0.26797864,0.24902444,0.25537264,0.24902444,0.25629303,0.25629303,0.2583697
0.24902444,0.2583697,0.25537264,0.24902444,0.25629303,0.2563882,0.25629303,0.25629303,0.25629303
0.24902444,0.25629303,0.25629303,0.2563882,0.25629303,0.25379196,0.25379196,0.25469074,0.25629303
0.25408036,0.25408036,0.24954674,0.25408036,0.24954674,0.25592673,0.25592673,0.2508713,0.25408036
0.25408036,0.25408036,0.24954674,0.25592673,0.2508713,0.2535372,0.24746239,0.24746239,0.25592673
0.25592673,0.25592673,0.2508713,0.2535372,0.24746239,0.24626082,0.24670425,0.24527694,0.24746239
0.2535372,0.24746239,0.24746239,0.24626082,0.24527694,0.24295299,0.24754386,0.24218656,0.24670425
0.24626082,0.24670425,0.24527694,0.24295299,0.24218656,0.24295299,0.24218656,0.24218656,0.24754386
0.24295299,0.24754386,0.24218656,0.24295299,0.24218656,0.2438757,0.2438757,0.2514884,0.24218656
0.24295299,0.24218656,0.24218656,0.2438757,0.2514884,0.2485281,0.2485281,0.2512743,0.2438757
0.2438757,0.2438757,0.2514884,0.2485281,0.2512743,0.25001624,0.25001624,0.24569833,0.2485281
0.2485281,0.2485281,0.2512743,0.25001624,0.24569833,0.25001624,0.25001624,0.24569833,0.25001624
0.25001624,0.25001624,0.24569833,0.25001624,0.24569833,0.25001624,0.25001624,0.24569833,0.25001624
0.25001624,0.25001624,0.24569833,0.25001624,0.24569833,0.2510961,0.2510961,0.25105694,0.25001624
0.25001624,0.25001624,0.24569833,0.2510961,0.25105694,0.2554182,0.2510961,0.25219533,0.2510961
0.2510961,0.2510961,0.25105694,0.2554182,0.25219533,0.25624016,0.25161526,0.24792124,0.2510961
0.2554182,0.2510961,0.25219533,0.25624016,0.24792124,0.25624016,0.26524347,0.26524347,0.25161526
0.25624016,0.25161526,0.24792124,0.25624016,0.26524347,0.2586753,0.2586753,0.2592105,0.26524347
0.25624016,0.26524347,0.26524347,0.2586753,0.2592105,0.26101187,0.26101187,0.26256725,0.2586753
0.2586753,0.2586753,0.2592105,0.26101187,0.26256725,0.24967085,0.24967085,0.25432697,0.26101187
0.26101187,0.26101187,0.26256725,0.24967085,0.25432697,0.25172013,0.25172013,0.25967097,0.24967085
0.24967085,0.24967085,0.25432697,0.25172013,0.25967097,0.2546521,0.25172013,0.25172013,0.25172013
0.25172013,0.25172013,0.25967097,0.2546521,0.25172013,0.2546521,0.25172013,0.25172013,0.25172013
0.263212,0.26797864,0.2779811,0.2583697,0.25826302,0.25629303,0.25629303,0.26269996,0.25537264
0.25592673,0.2508713,0.2508713,0.24746239,0.24458836,0.24670425,0.24527694,0.24527061,0.24746239
0.24746239,0.24746239,0.24458836,0.24670425,0.24527061,0.24754386,0.24218656,0.24878015,0.24527694
0.24670425,0.24527694,0.24527061,0.24754386,0.24878015,0.24218656,0.24218656,0.25069475,0.24218656
0.24754386,0.24218656,0.24878015,0.24218656,0.25069475,0.2438757,0.2514884,0.2514884,0.24218656
0.24218656,0.24218656,0.25069475,0.2438757,0.2514884,0.2485281,0.2512743,0.2512743,0.2514884
0.2438757,0.2514884,0.2514884,0.2485281,0.2512743,0.25001624,0.24569833,0.24569833,0.2512743
0.2485281,0.2512743,0.2512743,0.25001624,0.24569833,0.25001624,0.24569833,0.24569833,0.24569833
0.25001624,0.24569833,0.24569833,0.25001624,0.24569833,0.25001624,0.24569833,0.24569833,0.24569833
0.25001624,0.24569833,0.24569833,0.25001624,0.24569833,0.2510961,0.25105694,0.25105694,0.24569833
0.25001624,0.24569833,0.24569833,0.2510961,0.25105694,0.2510961,0.25219533,0.252178,0.25105694
0.2510961,0.25105694,0.25105694,0.2510961,0.252178,0.25161526,0.24792124,0.252178,0.25219533
0.2510961,0.25219533,0.252178,0.25161526,0.252178,0.26524347,0.26524347,0.25826344,0.24792124
0.25161526,0.24792124,0.252178,0.26524347,0.25826344,0.2586753,0.2592105,0.2592105,0.26524347
0.26524347,0.26524347,0.25826344,0.2586753,0.2592105,0.26101187,0.26256725,0.26256725,0.2592105
0.2586753,0.2592105,0.2592105,0.26101187,0.26256725,0.24967085,0.25432697,0.25432697,0.26256725
0.26101187,0.26256725,0.26256725,0.24967085,0.25432697,0.25172013,0.25967097,0.25967097,0.25432697
0.24967085,0.25432697,0.25432697,0.25172013,0.25967097,0.25172013,0.25172013,0.25967097,0.25967097
0.25172013,0.25967097,0.25967097,0.25172013,0.25967097,0.25172013,0.25172013,0.25967097,0.25172013
0.26824304,0.26824304,0.25082743,0.26824304,0.25082743,0.26278463,0.26194075,0.2610938,0.26824304
0.24746239,0.24458836,0.24773979,0.24527694,0.24527061,0.24218656,0.24878015,0.2444458,0.24527061
0.24527694,0.24527061,0.24527061,0.24218656,0.2444458,0.24218656,0.25069475,0.25069475,0.24878015
0.24218656,0.24878015,0.2444458,0.24218656,0.25069475,0.2514884,0.2514884,0.25069475,0.25069475
0.24218656,0.25069475,0.25069475,0.2514884,0.25069475,0.2512743,0.2512743,0.25333968,0.2514884
0.2514884,0.2514884,0.25069475,0.2512743,0.25333968,0.24569833,0.24569833,0.24876179,0.2512743
0.2512743,0.2512743,0.25333968,0.24569833,0.24876179,0.24569833,0.24569833,0.24876179,0.24569833
0.24569833,0.24569833,0.24876179,0.24569833,0.24876179,0.24569833,0.24569833,0.24876179,0.24569833
0.24569833,0.24569833,0.24876179,0.24569833,0.24876179,0.25105694,0.25105694,0.25418672,0.24569833
0.24569833,0.24569833,0.24876179,0.25105694,0.25418672,0.25219533,0.252178,0.25418672,0.25105694
0.25105694,0.25105694,0.25418672,0.25219533,0.25418672,0.24792124,0.252178,0.24696408,0.252178
0.25219533,0.252178,0.25418672,0.24792124,0.24696408,0.26524347,0.25826344,0.26558575,0.252178
0.24792124,0.252178,0.24696408,0.26524347,0.26558575,0.2592105,0.2592105,0.25447717,0.25826344
0.26524347,0.25826344,0.26558575,0.2592105,0.25447717,0.26256725,0.26256725,0.25447717,0.2592105
0.2592105,0.2592105,0.25447717,0.26256725,0.25447717,0.25432697,0.25432697,0.26147878,0.26256725
0.26256725,0.26256725,0.25447717,0.25432697,0.26147878,0.25967097,0.25967097,0.26030034,0.25432697
0.25432697,0.25432697,0.26147878,0.25967097,0.26030034,0.25172013,0.25967097,0.26030034,0.25967097
0.25967097,0.25967097,0.26030034,0.25172013,0.26030034,0.25172013,0.25967097,0.25967097,0.25967097
0.25857052,0.2541384,0.25798258,0.26038724,0.26036432,0.24728921,0.24728921,0.2606251,0.26036432
0.24458836,0.24773979,0.24773979,0.24527061,0.24914579,0.24878015,0.2444458,0.24405119,0.24527061
0.24527061,0.24527061,0.24914579,0.24878015,0.24405119,0.25069475,0.25069475,0.24830233,0.2444458
0.24878015,0.2444458,0.24405119,0.25069475,0.24830233,0.2514884,0.25069475,0.24973144,0.25069475
0.25069475,0.25069475,0.24830233,0.2514884,0.24973144,0.2512743,0.25333968,0.24876179,0.25069475
0.2514884,0.25069475,0.24973144,0.2512743,0.24876179,0.24569833,0.24876179,0.24876179,0.25333968
0.2512743,0.25333968,0.24876179,0.24569833,0.24876179,0.24569833,0.24876179,0.24876179,0.24876179
0.24569833,0.24876179,0.24876179,0.24569833,0.24876179,0.24569833,0.24876179,0.24876179,0.24876179
0.24569833,0.24876179,0.24876179,0.24569833,0.24876179,0.25105694,0.25418672,0.25490898,0.24876179
0.24569833,0.24876179,0.24876179,0.25105694,0.25490898,0.252178,0.25418672,0.25298554,0.25418672
0.25105694,0.25418672,0.25490898,0.252178,0.25298554,0.252178,0.24696408,0.2606964,0.25418672
0.252178,0.25418672,0.25298554,0.252178,0.2606964,0.25826344,0.26558575,0.2606964,0.24696408
0.252178,0.24696408,0.2606964,0.25826344,0.2606964,0.2592105,0.25447717,0.25447717,0.26558575
0.25826344,0.26558575,0.2606964,0.2592105,0.25447717,0.26256725,0.25447717,0.25447717,0.25447717
0.2592105,0.25447717,0.25447717,0.26256725,0.25447717,0.25432697,0.26147878,0.26147878,0.25447717
0.26256725,0.25447717,0.25447717,0.25432697,0.26147878,0.25967097,0.26030034,0.26030034,0.26147878
0.25432697,0.26147878,0.26147878,0.25967097,0.26030034,0.25967097,0.26030034,0.26030034,0.26030034
0.25967097,0.26030034,0.26030034,0.25967097,0.26030034,0.25967097,0.25967097,0.26030034,0.26030034
0.25967097,0.26030034,0.26030034,0.25967097,0.26030034,0.25777072,0.25777072,0.26059926,0.25967097
0.2541384,0.25798258,0.25798258,0.26036432,0.2606251,0.24728921,0.2606251,0.2606251,0.26036432
0.24773979,0.24773979,0.24795891,0.24527061,0.24353112,0.2444458,0.24405119,0.24405119,0.24914579
0.24527061,0.24914579,0.24353112,0.2444458,0.24405119,0.25069475,0.24830233,0.24830233,0.24405119
0.2444458,0.24405119,0.24405119,0.25069475,0.24830233,0.25069475,0.24973144,0.24973144,0.24830233
0.25069475,0.24830233,0.24830233,0.25069475,0.24973144,0.25333968,0.24876179,0.2506492,0.24973144
0.25069475,0.24973144,0.24973144,0.25333968,0.2506492,0.24876179,0.24876179,0.2506492,0.24876179
0.25333968,0.24876179,0.2506492,0.24876179,0.2506492,0.24876179,0.24876179,0.2506492,0.24876179
0.24876179,0.24876179,0.2506492,0.24876179,0.2506492,0.24876179,0.24876179,0.25834557,0.24876179
0.24876179,0.24876179,0.2506492,0.24876179,0.25834557,0.25418672,0.25490898,0.262875,0.24876179
0.24876179,0.24876179,0.25834557,0.25418672,0.262875,0.25418672,0.25298554,0.25645044,0.25490898
0.25418672,0.25490898,0.262875,0.25418672,0.25645044,0.24696408,0.2606964,0.25645044,0.25298554
0.25418672,0.25298554,0.25645044,0.24696408,0.25645044,0.26558575,0.2606964,0.2559994,0.2606964
0.24696408,0.2606964,0.25645044,0.26558575,0.2559994,0.25447717,0.25447717,0.25142068,0.2606964
0.26558575,0.2606964,0.2559994,0.25447717,0.25142068,0.25447717,0.25447717,0.25142068,0.25447717
0.25447717,0.25447717,0.25142068,0.25447717,0.25142068,0.26147878,0.26147878,0.25615942,0.25447717
0.25447717,0.25447717,0.25142068,0.26147878,0.25615942,0.26030034,0.26030034,0.24981521,0.26147878
0.26147878,0.26147878,0.25615942,0.26030034,0.24981521,0.26030034,0.26030034,0.24981521,0.26030034
0.26030034,0.26030034,0.24981521,0.26030034,0.24981521,0.25967097,0.26030034,0.26030034,0.26030034
0.26030034,0.26030034,0.24981521,0.25967097,0.26030034,0.25777072,0.26059926,0.26365307,0.26030034
0.25967097,0.26030034,0.26030034,0.25777072,0.26365307,0.2646132,0.26201028,0.26365307,0.26059926
0.25777072,0.26059926,0.26365307,0.2646132,0.26365307,0.25798258,0.25798258,0.25880066,0.26201028
0.2646132,0.26201028,0.26365307,0.25798258,0.25880066,0.26036432,0.2606251,0.25174832,0.25798258
0.25798258,0.25798258,0.25880066,0.26036432,0.25174832,0.2606251,0.2606251,0.24458812,0.2606251
0.27859902,0.27859902,0.28035182,0.27859902,0.28035182,0.27859902,0.27859902,0.28035182,0.27859902
0.27859902,0.27859902,0.28035182,0.27859902,0.28035182,0.29012203,0.29012203,0.2862374,0.27859902
0.27859902,0.27859902,0.28035182,0.29012203,0.2862374,0.28135097,0.28542042,0.2862374,0.29012203
0.24773979,0.24795891,0.24426068,0.24914579,0.24353112,0.24405119,0.24405119,0.24045472,0.24353112
0.24914579,0.24353112,0.24353112,0.24405119,0.24045472,0.24830233,0.24830233,0.24489473,0.24405119
0.24405119,0.24405119,0.24045472,0.24830233,0.24489473,0.24973144,0.24973144,0.24572736,0.24830233
0.24830233,0.24830233,0.24489473,0.24973144,0.24572736,0.24876179,0.2506492,0.2506492,0.24973144
0.24973144,0.24973144,0.24572736,0.24876179,0.2506492,0.24876179,0.2506492,0.2506492,0.2506492
0.24876179,0.2506492,0.2506492,0.24876179,0.2506492,0.24876179,0.2506492,0.2506492,0.2506492
0.24876179,0.2506492,0.2506492,0.24876179,0.2506492,0.24876179,0.25834557,0.25834557,0.2506492
0.24876179,0.2506492,0.2506492,0.24876179,0.25834557,0.25490898,0.262875,0.25979772,0.25834557
0.24876179,0.25834557,0.25834557,0.25490898,0.25979772,0.25298554,0.25645044,0.25675994,0.262875
0.25490898,0.262875,0.25979772,0.25298554,0.25675994,0.2606964,0.25645044,0.26229665,0.25645044
0.25298554,0.25645044,0.25675994,0.2606964,0.26229665,0.2606964,0.2559994,0.26229665,0.25645044
0.2606964,0.25645044,0.26229665,0.2606964,0.26229665,0.25447717,0.25142068,0.25142068,0.2559994
0.2606964,0.2559994,0.26229665,0.25447717,0.25142068,0.25447717,0.25142068,0.25615942,0.25142068
0.25447717,0.25142068,0.25142068,0.25447717,0.25615942,0.26147878,0.25615942,0.24981521,0.25142068
0.25447717,0.25142068,0.25615942,0.26147878,0.24981521,0.26030034,0.24981521,0.24981521,0.25615942
0.26147878,0.25615942,0.24981521,0.26030034,0.24981521,0.26030034,0.24981521,0.24981521,0.24981521
0.26030034,0.24981521,0.24981521,0.26030034,0.24981521,0.26030034,0.26030034,0.2535939,0.24981521
0.26030034,0.24981521,0.24981521,0.26030034,0.2535939,0.26059926,0.26365307,0.2535939,0.26030034
0.26030034,0.26030034,0.2535939,0.26059926,0.2535939,0.26201028,0.26365307,0.2527192,0.26365307
0.26059926,0.26365307,0.2535939,0.26201028,0.2527192,0.25798258,0.25880066,0.2573772,0.26365307
0.26201028,0.26365307,0.2527192,0.25798258,0.2573772,0.2606251,0.25174832,0.25174832,0.25880066
0.25798258,0.25880066,0.2573772,0.2606251,0.25174832,0.2606251,0.24458812,0.24458812,0.25174832
0.2606251,0.25174832,0.25174832,0.2606251,0.24458812,0.25189137,0.24458812,0.24458812,0.24458812
0.2606251,0.24458812,0.24458812,0.25189137,0.24458812,0.24591205,0.2499572,0.2499572,0.24458812
0.27859902,0.28035182,0.28035182,0.27859902,0.28035182,0.27859902,0.28035182,0.28035182,0.28035182
0.27859902,0.28035182,0.28035182,0.27859902,0.28035182,0.29012203,0.2862374,0.28308898,0.28035182
0.27859902,0.28035182,0.28035182,0.29012203,0.28308898,0.28542042,0.2862374,0.30993313,0.2862374
0.29012203,0.2862374,0.28308898,0.28542042,0.30993313,0.28542042,0.27411953,0.27645692,0.2862374
0.28542042,0.2862374,0.30993313,0.28542042,0.27645692,0.2742688,0.26669392,0.27645692,0.27411953
0.28542042,0.27411953,0.27645692,0.2742688,0.27645692,0.26512027,0.26669392,0.26001707,0.26669392
0.2742688,0.26669392,0.27645692,0.26512027,0.26001707,0.26173827,0.26001707,0.26001707,0.26669392
0.24466121,0.24466121,0.24656194,0.24466121,0.23682767,0.24795891,0.24426068,0.24426068,0.24963446
0.24466121,0.24963446,0.23682767,0.24795891,0.24426068,0.24353112,0.24353112,0.24045472,0.24426068
0.24795891,0.24426068,0.24426068,0.24353112,0.24045472,0.24405119,0.24045472,0.24045472,0.24353112
0.24353112,0.24353112,0.24045472,0.24405119,0.24045472,0.24830233,0.24489473,0.24489473,0.24045472
0.24405119,0.24045472,0.24045472,0.24830233,0.24489473,0.24973144,0.24572736,0.24572736,0.24489473
0.24830233,0.24489473,0.24489473,0.24973144,0.24572736,0.2506492,0.2506492,0.252431,0.24572736
0.24973144,0.24572736,0.24572736,0.2506492,0.252431,0.2506492,0.2506492,0.252431,0.2506492
0.2506492,0.2506492,0.252431,0.2506492,0.252431,0.2506492,0.2506492,0.252431,0.2506492
0.2506492,0.2506492,0.252431,0.2506492,0.252431,0.25834557,0.25834557,0.2538704,0.2506492
0.2506492,0.2506492,0.252431,0.25834557,0.2538704,0.262875,0.25979772,0.25979772,0.25834557
0.25834557,0.25834557,0.2538704,0.262875,0.25979772,0.25645044,0.25675994,0.25392848,0.25979772
0.262875,0.25979772,0.25979772,0.25645044,0.25392848,0.25645044,0.26229665,0.25392848,0.25675994
0.25645044,0.25675994,0.25392848,0.25645044,0.25392848,0.2559994,0.26229665,0.2508015,0.26229665
0.25645044,0.26229665,0.25392848,0.2559994,0.2508015,0.25142068,0.25142068,0.25224552,0.26229665
0.2559994,0.26229665,0.2508015,0.25142068,0.25224552,0.25142068,0.25615942,0.25206363,0.25142068
0.25142068,0.25142068,0.25224552,0.25142068,0.25206363,0.25615942,0.24981521,0.25051814,0.25615942
0.25142068,0.25615942,0.25206363,0.25615942,0.25051814,0.24981521,0.24981521,0.25051814,0.24981521
0.25615942,0.24981521,0.25051814,0.24981521,0.25051814,0.24981521,0.24981521,0.25051814,0.24981521
0.24981521,0.24981521,0.25051814,0.24981521,0.25051814,0.26030034,0.2535939,0.25082055,0.24981521
0.24981521,0.24981521,0.25051814,0.26030034,0.25082055,0.26365307,0.2535939,0.2625051,0.2535939
0.26030034,0.2535939,0.25082055,0.26365307,0.2625051,0.26365307,0.2527192,0.2528571,0.2535939
0.26365307,0.2535939,0.2625051,0.26365307,0.2528571,0.25880066,0.2573772,0.2528571,0.2527192
0.26365307,0.2527192,0.2528571,0.25880066,0.2528571,0.25174832,0.25174832,0.24969466,0.2573772
0.25880066,0.2573772,0.2528571,0.25174832,0.24969466,0.24458812,0.24458812,0.25653088,0.25174832
0.28035182,0.28035182,0.28492725,0.28035182,0.28492725,0.28035182,0.28035182,0.28377137,0.28035182
0.28035182,0.28035182,0.28492725,0.28035182,0.28377137,0.2862374,0.28308898,0.31452727,0.28035182
0.28035182,0.28035182,0.28377137,0.2862374,0.31452727,0.2862374,0.30993313,0.31452727,0.28308898
0.2862374,0.28308898,0.31452727,0.2862374,0.31452727,0.27411953,0.27645692,0.29124686,0.30993313
0.2862374,0.30993313,0.31452727,0.27411953,0.29124686,0.26669392,0.27645692,0.27474624,0.27645692
0.27411953,0.27645692,0.29124686,0.26669392,0.27474624,0.26669392,0.26001707,0.26408583,0.27645692
0.26669392,0.27645692,0.27474624,0.26669392,0.26408583,0.26001707,0.26001707,0.26408583,0.26001707
0.24671184,0.24755384,0.24755384,0.24466121,0.24136943,0.24963446,0.23682767,0.24136943,0.24656194
0.24466121,0.24656194,0.24136943,0.24963446,0.24136943,0.24426068,0.24426068,0.24135496,0.23682767
0.24963446,0.23682767,0.24136943,0.24426068,0.24135496,0.24353112,0.24045472,0.23724604,0.24426068
0.24426068,0.24426068,0.24135496,0.24353112,0.23724604,0.24045472,0.24045472,0.24591623,0.24045472
0.24353112,0.24045472,0.23724604,0.24045472,0.24591623,0.24489473,0.24489473,0.24591623,0.24045472
0.24045472,0.24045472,0.24591623,0.24489473,0.24591623,0.24572736,0.24572736,0.24239631,0.24489473
0.24489473,0.24489473,0.24591623,0.24572736,0.24239631,0.2506492,0.252431,0.25340527,0.24572736
0.24572736,0.24572736,0.24239631,0.2506492,0.25340527,0.2506492,0.252431,0.252431,0.252431
0.2506492,0.252431,0.25340527,0.2506492,0.252431,0.2506492,0.252431,0.252431,0.252431
0.2506492,0.252431,0.252431,0.2506492,0.252431,0.25834557,0.2538704,0.2538704,0.252431
0.2506492,0.252431,0.252431,0.25834557,0.2538704,0.25979772,0.25979772,0.25309584,0.2538704
0.25834557,0.2538704,0.2538704,0.25979772,0.25309584,0.25675994,0.25392848,0.25866914,0.25979772
0.25979772,0.25979772,0.25309584,0.25675994,0.25866914,0.26229665,0.25392848,0.25441885,0.25392848
0.25675994,0.25392848,0.25866914,0.26229665,0.25441885,0.26229665,0.2508015,0.2420147,0.25392848
0.26229665,0.25392848,0.25441885,0.26229665,0.2420147,0.25142068,0.25224552,0.25224552,0.2508015
0.26229665,0.2508015,0.2420147,0.25142068,0.25224552,0.25615942,0.25206363,0.25206363,0.25224552
0.25142068,0.25224552,0.25224552,0.25615942,0.25206363,0.24981521,0.25051814,0.25051814,0.25206363
0.25615942,0.25206363,0.25206363,0.24981521,0.25051814,0.24981521,0.25051814,0.25051814,0.25051814
0.24981521,0.25051814,0.25051814,0.24981521,0.25051814,0.24981521,0.25051814,0.25051814,0.25051814
0.24981521,0.25051814,0.25051814,0.24981521,0.25051814,0.2535939,0.25082055,0.25082055,0.25051814
0.24981521,0.25051814,0.25051814,0.2535939,0.25082055,0.2535939,0.2625051,0.25082055,0.25082055
0.2535939,0.25082055,0.25082055,0.2535939,0.25082055,0.2527192,0.2528571,0.2565226,0.2625051
0.2535939,0.2625051,0.25082055,0.2527192,0.2565226,0.2573772,0.2528571,0.2500142,0.2528571
0.2527192,0.2528571,0.2565226,0.2573772,0.2500142,0.25174832,0.24969466,0.24969466,0.2528571
0.26176506,0.26176506,0.24890433,0.26176506,0.24890433,0.2623942,0.2623942,0.2509953,0.26176506
0.28035182,0.28492725,0.28492725,0.28035182,0.28492725,0.28035182,0.28377137,0.28377137,0.28492725
0.28035182,0.28492725,0.28492725,0.28035182,0.28377137,0.28308898,0.31452727,0.278112,0.28377137
0.28035182,0.28377137,0.28377137,0.28308898,0.278112,0.30993313,0.31452727,0.29411098,0.31452727
0.28308898,0.31452727,0.278112,0.30993313,0.29411098,0.27645692,0.29124686,0.2851402,0.31452727
0.30993313,0.31452727,0.29411098,0.27645692,0.2851402,0.27645692,0.27474624,0.2851402,0.29124686
0.27645692,0.29124686,0.2851402,0.27645692,0.2851402,0.26001707,0.26408583,0.26408583,0.27474624
0.27645692,0.27474624,0.2851402,0.26001707,0.26408583,0.26001707,0.26408583,0.26036382,0.26408583
0.24755384,0.24840476,0.24840476,0.24755384,0.24840476,0.24755384,0.24755384,0.24840476,0.24840476
0.24755384,0.24840476,0.24840476,0.24755384,0.24840476,0.24656194,0.24136943,0.24355897,0.24755384
0.24755384,0.24755384,0.24840476,0.24656194,0.24355897,0.23682767,0.24136943,0.24135962,0.24136943
0.24656194,0.24136943,0.24355897,0.23682767,0.24135962,0.24426068,0.24135496,0.24571316,0.24136943
0.23682767,0.24136943,0.24135962,0.24426068,0.24571316,0.24045472,0.23724604,0.23724604,0.24135496
0.24426068,0.24135496,0.24571316,0.24045472,0.23724604,0.24045472,0.24591623,0.24591623,0.23724604
0.24045472,0.23724604,0.23724604,0.24045472,0.24591623,0.24489473,0.24591623,0.24591623,0.24591623
0.24045472,0.24591623,0.24591623,0.24489473,0.24591623,0.24572736,0.24239631,0.24239631,0.24591623
0.24489473,0.24591623,0.24591623,0.24572736,0.24239631,0.252431,0.25340527,0.25340527,0.24239631
0.24572736,0.24239631,0.24239631,0.252431,0.25340527,0.252431,0.252431,0.25340527,0.25340527
0.252431,0.25340527,0.25340527,0.252431,0.25340527,0.252431,0.252431,0.25340527,0.252431
0.252431,0.252431,0.25340527,0.252431,0.25340527,0.2538704,0.2538704,0.26325896,0.252431
0.252431,0.252431,0.25340527,0.2538704,0.26325896,0.25979772,0.25309584,0.25168055,0.2538704
