feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,clor_val
0.22203115,0.21954423,0.23115154,0.21368381,0.22301444,0.2179702,0.21419819,0.21895804
0.23115154,0.21895804,0.21368381,0.22301444,0.21419819,0.21519375,0.2179702,0.2179702
0.21519375,0.21558295,0.22133408,0.21558295,0.21428522,0.21428522,0.21431316,0.22133408
0.21895804,0.21368381,0.21368381,0.2179702,0.21336885,0.2179702,0.20890601,0.21419819
0.21558295,0.2111927,0.22133408,0.21621919,0.21428522,0.21431316,0.21431316,0.21558295
0.21368381,0.21368381,0.21421188,0.21419819,0.21448229,0.20890601,0.20890601,0.21336885
0.2111927,0.2111927,0.21558295,0.21621919,0.21431316,0.21431316,0.21481349,0.21621919
0.21431316,0.21431316,0.21481349,0.21369277,0.21481349,0.21369277,0.21369277,0.21369277
0.24980815,0.25105068,0.2585267,0.2574751,0.2585267,0.2523686,0.26029214,0.2523686
0.22688146,0.22044858,0.2143805,0.21342555,0.2143805,0.2143805,0.21342555,0.2143805
0.2523686,0.2574751,0.2574751,0.2523686,0.26029214,0.26029214,0.2823604,0.26029214
0.2523686,0.26029214,0.26029214,0.2823604,0.27639234,0.27639234,0.2823604,0.26029214
0.26029214,0.26029214,0.2823604,0.27639234,0.2823604,0.27639234,0.27639234,0.27639234
0.27639234,0.27639234,0.2823604,0.27639234,0.27639234,0.2709546,0.28870377,0.27639234
0.27639234,0.27639234,0.27639234,0.28870377,0.27629256,0.2709546,0.30683059,0.2709546
0.24432337,0.24432337,0.23323072,0.24432337,0.22994678,0.22887696,0.22994678,0.22887696
0.22994678,0.22994678,0.23085798,0.22994678,0.23122363,0.22356576,0.21636944,0.22356576
0.22994678,0.22356576,0.23122363,0.21636944,0.21635185,0.21635185,0.21636944,0.22356576
0.21635185,0.21635185,0.21636944,0.21635185,0.21708146,0.21911706,0.21239921,0.21635185
0.21635185,0.21635185,0.21708146,0.21239921,0.21708146,0.21911706,0.20861022,0.21911706
0.22994678,0.23085798,0.22657438,0.22356576,0.23122363,0.22356576,0.21636944,0.23122363
0.22356576,0.23122363,0.23122363,0.22356576,0.21635185,0.21636944,0.21636944,0.21636944
0.23085798,0.22657438,0.22657438,0.23122363,0.2337368,0.21636944,0.22152132,0.23122363
0.21702002,0.20500147,0.20500147,0.21467826,0.20562194,0.21467826,0.20562194,0.20562194
0.26033264,0.26133883,0.33192927,0.31364703,0.3434351,0.29932404,0.31364703,0.28012526
0.22657438,0.22657438,0.23215687,0.23122363,0.23052162,0.22152132,0.22152132,0.2337368
0.23122363,0.2337368,0.23052162,0.22152132,0.21636944,0.22152132,0.22152132,0.22152132
0.21636944,0.22152132,0.22152132,0.22152132,0.21239921,0.21471919,0.21471919,0.22152132
0.22152132,0.22152132,0.21239921,0.21471919,0.21030481,0.2108478,0.2116757,0.21471919
0.25086308,0.24692355,0.25082,0.24692355,0.26033264,0.26133883,0.26133883,0.24692355
0.22152132,0.22152132,0.21515293,0.21471919,0.21731712,0.2108478,0.2116757,0.21471919
0.21223268,0.21208104,0.21223268,0.2096593,0.20538072,0.20538072,0.2096593,0.21208104
0.24128163,0.24128163,0.25086308,0.24160153,0.24692355,0.24692355,0.3029953,0.24692355
0.22152132,0.21515293,0.21921915,0.22152132,0.21731712,0.21471919,0.21731712,0.21515293
0.2009289,0.1937865,0.1937865,0.2009289,0.1937865,0.2009289,0.1937865,0.2009289
0.23052162,0.2282479,0.21921915,0.21515293,0.21921915,0.21515293,0.21921915,0.21921915
0.21515293,0.21921915,0.21921915,0.21515293,0.21515293,0.21731712,0.2151929,0.21921915
0.2009289,0.1937865,0.19810237,0.2009289,0.1937865,0.19875461,0.19220673,0.1937865
0.21048546,0.21048546,0.20879446,0.2107994,0.20723642,0.2115471,0.2107994,0.21048546
0.1937865,0.19810237,0.19810237,0.1937865,0.19810237,0.1937865,0.1937865,0.19810237
0.22115955,0.22115955,0.23780942,0.22115955,0.23780942,0.22115955,0.23780942,0.22115955
0.18871345,0.18871345,0.18845369,0.18871345,0.19308132,0.19618405,0.19618405,0.19618405
0.18871345,0.19618405,0.19308132,0.19618405,0.19618405,0.19618405,0.19308132,0.19618405
0.26405266,0.25826386,0.25504068,0.2552637,0.25477853,0.2523021,0.25062075,0.25826386
0.2552637,0.25826386,0.25477853,0.2523021,0.23506762,0.2504133,0.2504133,0.25062075
0.2523021,0.25062075,0.23506762,0.2504133,0.24334006,0.24590917,0.24590917,0.2504133
0.24469842,0.22689445,0.22689445,0.23780942,0.23113926,0.23780942,0.23780942,0.23113926
0.25504068,0.25504068,0.24523553,0.25826386,0.2580499,0.25826386,0.25477853,0.25504068
0.25062075,0.27199242,0.2504133,0.32425117,0.24590917,0.24590917,0.27814782,0.2504133
0.25504068,0.24523553,0.24523553,0.25504068,0.25825766,0.25477853,0.28622973,0.2580499
0.27199242,0.29847264,0.2504133,0.29589564,0.24590917,0.27814782,0.34235606,0.32425117
0.1942898,0.1942898,0.19230719,0.18977563,0.18631674,0.18730105,0.18730105,0.18977563
0.24523553,0.24523553,0.24014978,0.2580499,0.25140828,0.28622973,0.28622973,0.25825766
0.2580499,0.25825766,0.25140828,0.28622973,0.27199242,0.29847264,0.29589564,0.28622973
0.28622973,0.28622973,0.27199242,0.29589564,0.32425117,0.29589564,0.29589564,0.29847264
0.21053275,0.20739463,0.20801541,0.19689816,0.20424232,0.19900921,0.19900921,0.21053275
0.1942898,0.19230719,0.19230719,0.18977563,0.18631674,0.18730105,0.18441586,0.18631674
0.23932232,0.23582982,0.23582982,0.23932232,0.23582982,0.23582982,0.23582982,0.23582982
0.19230719,0.19230719,0.19316311,0.18631674,0.19316311,0.18441586,0.18938747,0.18631674
0.23582982,0.23582982,0.28110868,0.23582982,0.28110868,0.23802727,0.26768738,0.23582982
0.24973689,0.24973689,0.2694417,0.24973689,0.25804225,0.24014978,0.24830182,0.24830182
0.24973689,0.24830182,0.25804225,0.24014978,0.2522099,0.2516903,0.2557268,0.24830182
0.24014978,0.24830182,0.2522099,0.2557268,0.25506878,0.2458182,0.24399355,0.2516903
0.23582982,0.28110868,0.26768738,0.23802727,0.26768738,0.23699456,0.24961054,0.26768738
0.25840807,0.26230213,0.28222957,0.24973689,0.2694417,0.24973689,0.2694417,0.2694417
0.2516903,0.2557268,0.2458182,0.24444738,0.2564797,0.24223362,0.2492432,0.24399355
0.2139395,0.2166758,0.2030096,0.2139649,0.19230455,0.19230455,0.198497,0.2030096
0.19230455,0.19230455,0.198497,0.19420023,0.19314606,0.19060166,0.18941393,0.18860936
0.19418788,0.19418788,0.1874197,0.19410612,0.18938747,0.19199847,0.20415625,0.1874197
0.1874197,0.1874197,0.19410612,0.18938747,0.20415625,0.18938747,0.19199847,0.19199847
0.26768738,0.26434302,0.24806897,0.26768738,0.26142603,0.24961054,0.25196868,0.26434302
0.33263826,0.26232955,0.26232955,0.26434302,0.24806897,0.26434302,0.26142603,0.24806897
0.198497,0.198497,0.198497,0.20397793,0.198497,0.19314606,0.19185802,0.198497
0.198497,0.198497,0.20397793,0.198497,0.19185802,0.19314606,0.19314606,0.19314606
0.26232955,0.26232955,0.23630458,0.24806897,0.2262196,0.26142603,0.26395485,0.24806897
0.26232955,0.23630458,0.23630458,0.24806897,0.2262196,0.26395485,0.22682281,0.2262196
0.26144466,0.26811296,0.26544547,0.257371,0.25580534,0.25785226,0.25785226,0.26182404
0.26395485,0.22682281,0.22276932,0.24097696,0.23360355,0.24008502,0.2142423,0.24008502
0.24008502,0.23360355,0.21815065,0.24008502,0.2217787,0.2142423,0.22354345,0.2142423
0.2142423,0.2217787,0.2217787,0.2142423,0.22354345,0.22354345,0.22354345,0.22354345
0.27124318,0.2676045,0.27268213,0.26137263,0.26494077,0.2689669,0.26137263,0.2684547
0.22354345,0.22354345,0.21617763,0.22354345,0.21822308,0.21754308,0.2215032,0.22354345
0.28673542,0.28673542,0.2869345,0.28673542,0.2869345,0.28118634,0.2783556,0.28673542
0.28118634,0.2783556,0.27124318,0.27396816,0.2684547,0.26137263,0.2622967,0.2676045
0.2217787,0.22332074,0.2262027,0.22354345,0.21617763,0.22354345,0.21822308,0.21617763
0.28673542,0.2869345,0.2869345,0.28673542,0.2869345,0.2783556,0.2783556,0.2869345
0.28673542,0.2869345,0.2869345,0.2783556,0.2676045,0.27396816,0.2654028,0.2783556
0.2783556,0.2783556,0.2676045,0.2654028,0.26137263,0.2622967,0.26837072,0.27396816
0.2330379,0.24066596,0.24924283,0.2262027,0.24924283,0.21617763,0.21795245,0.2262027
0.25253206,0.25871477,0.26022065,0.24924283,0.43279445,0.24924283,0.24924283,0.24924283
0.25160235,0.24616604,0.24413407,0.2564622,0.25334692,0.2564622,0.2536945,0.2536945
0.25743625,0.29337263,0.25743625,0.3731569,0.24270174,0.25315174,0.29944843,0.25315174
0.25743625,0.25315174,0.3731569,0.24270174,0.29944843,0.25871477,0.26022065,0.25315174
0.25591853,0.24771823,0.24771823,0.24428847,0.24390405,0.24616604,0.24413407,0.24390405
0.24428847,0.24390405,0.24390405,0.24616604,0.24616604,0.24413407,0.25334692,0.24413407
0.24616604,0.24413407,0.24616604,0.25334692,0.2536945,0.25334692,0.25334692,0.24413407
0.24771823,0.24771823,0.25125065,0.24390405,0.26127377,0.24413407,0.25870195,0.24390405
0.24413407,0.25870195,0.24413407,0.25780597,0.25334692,0.25334692,0.25780597,0.25334692
0.24771823,0.25125065,0.26303944,0.24390405,0.26303944,0.25870195,0.25870195,0.26127377
0.24390405,0.26127377,0.26303944,0.25870195,0.25334692,0.25780597,0.25780597,0.25870195
0.25870195,0.25870195,0.25334692,0.25780597,0.25334692,0.25780597,0.25780597,0.25780597
0.26303944,0.28761292,0.28761292,0.25646105,0.28761292,0.27381316,0.28165013,0.28761292
0.25646105,0.28761292,0.28761292,0.27381316,0.27381316,0.27381316,0.28165013,0.28165013
0.28761292,0.28761292,0.3032084,0.28761292,0.28883302,0.28165013,0.28883302,0.28761292
0.24977607,0.25708625,0.26930296,0.25432596,0.2579708,0.27675354,0.27675354,0.2579708
0.28761292,0.3032084,0.30523133,0.28761292,0.28883302,0.28883302,0.28883302,0.28883302
0.28761292,0.28883302,0.28883302,0.28883302,0.28165013,0.28883302,0.28883302,0.28883302
0.25708625,0.2712048,0.25708625,0.26930296,0.2579708,0.2579708,0.26930296,0.26930296
0.2579708,0.2579708,0.26930296,0.27675354,0.2730122,0.27675354,0.2730122,0.27675354
0.28883302,0.28883302,0.29137415,0.27958694,0.29061884,0.28618106,0.2891857,0.27958694
0.26930296,0.26930296,0.28181782,0.2579708,0.27675354,0.2730122,0.27982587,0.26930296
0.2579708,0.26930296,0.27675354,0.27982587,0.27675354,0.2730122,0.2730122,0.2730122
0.27675354,0.2730122,0.27982587,0.27675354,0.2730122,0.28229725,0.28229725,0.2730122
0.27958694,0.29061884,0.29061884,0.28618106,0.2898719,0.28350294,0.292537,0.2891857
0.2730122,0.27982587,0.2730122,0.27982587,0.28229725,0.28229725,0.28019238,0.2730122
0.2874004,0.28281808,0.28200063,0.27937204,0.26978397,0.26978397,0.27937204,0.28281808
0.28281808,0.27937204,0.26978397,0.27937204,0.2867362,0.2867362,0.28628936,0.26978397
0.26978397,0.26978397,0.27937204,0.2867362,0.28628936,0.2888824,0.2841462,0.2867362
0.28281808,0.28200063,0.28281808,0.29129422,0.26978397,0.27937204,0.27937204,0.27937204
0.26978397,0.27937204,0.27937204,0.2867362,0.28628936,0.2888824,0.2841462,0.28628936
0.32703924,0.32195652,0.32238692,0.3183055,0.3054871,0.3054871,0.2969411,0.31818986
0.297047,0.29914284,0.29051062,0.28671554,0.27781627,0.28395808,0.2800445,0.27506444
0.31818986,0.3183055,0.31109685,0.3054871,0.2969411,0.29465306,0.29990327,0.2969411
0.27341726,0.27341726,0.27854955,0.2872062,0.26655188,0.27812943,0.2798236,0.27974808
0.27854955,0.27974808,0.2872062,0.26655188,0.2798236,0.2753009,0.2753009,0.27812943
0.2986464,0.32982045,0.30192387,0.29750776,0.30192387,0.31549206,0.30066723,0.29750776
0.30192387,0.29750776,0.29750776,0.30192387,0.30066723,0.31549206,0.30066723,0.31549206
0.29750776,0.29750776,0.30606514,0.31549206,0.31549206,0.30066723,0.32014394,0.30066723
0.3750124,0.40314502,0.40314502,0.3864064,0.38547057,0.36143914,0.37525678,0.3816281
0.32082704,0.33172494,0.32442367,0.32082704,0.3161336,0.3324139,0.3161336,0.33172494
0.33751398,0.34550658,0.33172494,0.34316307,0.33172494,0.3161336,0.33052334,0.32442367
0.33172494,0.32442367,0.34316307,0.33172494,0.33052334,0.3324139,0.3161336,0.3161336
0.32442367,0.34316307,0.36230737,0.3161336,0.3447217,0.3161336,0.3210414,0.33052334
0.3596562,0.3560006,0.36230737,0.3560006,0.3447217,0.34071052,0.3423801,0.33885938
0.36230737,0.33885938,0.3560006,0.3447217,0.3423801,0.3210414,0.33516622,0.34071052
0.33885938,0.3560006,0.3475644,0.34071052,0.34640962,0.33516622,0.33516622,0.3423801
0.35678157,0.35316926,0.3560006,0.34798056,0.3560006,0.3475644,0.34798056,0.3475644
0.3423801,0.34640962,0.33421046,0.33516622,0.31712478,0.33898914,0.33308133,0.33516622
0.36054453,0.36731124,0.36731124,0.36392453,0.35782093,0.36392453,0.35782093,0.36392453
0.36392453,0.36392453,0.35782093,0.35782093,0.36392453,0.36392453,0.35782093,0.36392453
0.36392453,0.35782093,0.36392453,0.35782093,0.35316926,0.35316926,0.36960882,0.36392453
0.36392453,0.35782093,0.36392453,0.38748884,0.36392453,0.35782093,0.39304894,0.35782093
0.5117999,0.48132265,0.46512336,0.48132265,0.4798309,0.48132265,0.48132265,0.48132265
0.48132265,0.48132265,0.4798309,0.48132265,0.49272352,0.46270594,0.46270594,0.48132265
0.48132265,0.48132265,0.46512336,0.48132265,0.40742818,0.46270594,0.46270594,0.48132265
0.46512336,0.42814127,0.40603492,0.46512336,0.42814127,0.40742818,0.39516705,0.42814127
0.42814127,0.40603492,0.40603492,0.42814127,0.40603492,0.39516705,0.36584207,0.42814127
